Participant_ID,L1_L2,area,time_period,Fp1-Average_suffix_stressed_mismatch,Fp1-Average_suffix_stressed_match,Fp1-Average_suffix_unstressed_mismatch,Fp1-Average_suffix_unstressed_match,F3-Average_suffix_stressed_mismatch,F3-Average_suffix_stressed_match,F3-Average_suffix_unstressed_mismatch,F3-Average_suffix_unstressed_match,F7-Average_suffix_stressed_mismatch,F7-Average_suffix_stressed_match,F7-Average_suffix_unstressed_mismatch,F7-Average_suffix_unstressed_match,FT9-Average_suffix_stressed_mismatch,FT9-Average_suffix_stressed_match,FT9-Average_suffix_unstressed_mismatch,FT9-Average_suffix_unstressed_match,FC5-Average_suffix_stressed_mismatch,FC5-Average_suffix_stressed_match,FC5-Average_suffix_unstressed_mismatch,FC5-Average_suffix_unstressed_match,FC1-Average_suffix_stressed_mismatch,FC1-Average_suffix_stressed_match,FC1-Average_suffix_unstressed_mismatch,FC1-Average_suffix_unstressed_match,C3-Average_suffix_stressed_mismatch,C3-Average_suffix_stressed_match,C3-Average_suffix_unstressed_mismatch,C3-Average_suffix_unstressed_match,T7-Average_suffix_stressed_mismatch,T7-Average_suffix_stressed_match,T7-Average_suffix_unstressed_mismatch,T7-Average_suffix_unstressed_match,TP9-Average_suffix_stressed_mismatch,TP9-Average_suffix_stressed_match,TP9-Average_suffix_unstressed_mismatch,TP9-Average_suffix_unstressed_match,CP5-Average_suffix_stressed_mismatch,CP5-Average_suffix_stressed_match,CP5-Average_suffix_unstressed_mismatch,CP5-Average_suffix_unstressed_match,CP1-Average_suffix_stressed_mismatch,CP1-Average_suffix_stressed_match,CP1-Average_suffix_unstressed_mismatch,CP1-Average_suffix_unstressed_match,Pz-Average_suffix_stressed_mismatch,Pz-Average_suffix_stressed_match,Pz-Average_suffix_unstressed_mismatch,Pz-Average_suffix_unstressed_match,P3-Average_suffix_stressed_mismatch,P3-Average_suffix_stressed_match,P3-Average_suffix_unstressed_mismatch,P3-Average_suffix_unstressed_match,P7-Average_suffix_stressed_mismatch,P7-Average_suffix_stressed_match,P7-Average_suffix_unstressed_mismatch,P7-Average_suffix_unstressed_match,O1-Average_suffix_stressed_mismatch,O1-Average_suffix_stressed_match,O1-Average_suffix_unstressed_mismatch,O1-Average_suffix_unstressed_match,Oz-Average_suffix_stressed_mismatch,Oz-Average_suffix_stressed_match,Oz-Average_suffix_unstressed_mismatch,Oz-Average_suffix_unstressed_match,O2-Average_suffix_stressed_mismatch,O2-Average_suffix_stressed_match,O2-Average_suffix_unstressed_mismatch,O2-Average_suffix_unstressed_match,P4-Average_suffix_stressed_mismatch,P4-Average_suffix_stressed_match,P4-Average_suffix_unstressed_mismatch,P4-Average_suffix_unstressed_match,P8-Average_suffix_stressed_mismatch,P8-Average_suffix_stressed_match,P8-Average_suffix_unstressed_mismatch,P8-Average_suffix_unstressed_match,TP10-Average_suffix_stressed_mismatch,TP10-Average_suffix_stressed_match,TP10-Average_suffix_unstressed_mismatch,TP10-Average_suffix_unstressed_match,CP6-Average_suffix_stressed_mismatch,CP6-Average_suffix_stressed_match,CP6-Average_suffix_unstressed_mismatch,CP6-Average_suffix_unstressed_match,CP2-Average_suffix_stressed_mismatch,CP2-Average_suffix_stressed_match,CP2-Average_suffix_unstressed_mismatch,CP2-Average_suffix_unstressed_match,Cz-Average_suffix_stressed_mismatch,Cz-Average_suffix_stressed_match,Cz-Average_suffix_unstressed_mismatch,Cz-Average_suffix_unstressed_match,C4-Average_suffix_stressed_mismatch,C4-Average_suffix_stressed_match,C4-Average_suffix_unstressed_mismatch,C4-Average_suffix_unstressed_match,T8-Average_suffix_stressed_mismatch,T8-Average_suffix_stressed_match,T8-Average_suffix_unstressed_mismatch,T8-Average_suffix_unstressed_match,FT10-Average_suffix_stressed_mismatch,FT10-Average_suffix_stressed_match,FT10-Average_suffix_unstressed_mismatch,FT10-Average_suffix_unstressed_match,FC6-Average_suffix_stressed_mismatch,FC6-Average_suffix_stressed_match,FC6-Average_suffix_unstressed_mismatch,FC6-Average_suffix_unstressed_match,FC2-Average_suffix_stressed_mismatch,FC2-Average_suffix_stressed_match,FC2-Average_suffix_unstressed_mismatch,FC2-Average_suffix_unstressed_match,F4-Average_suffix_stressed_mismatch,F4-Average_suffix_stressed_match,F4-Average_suffix_unstressed_mismatch,F4-Average_suffix_unstressed_match,F8-Average_suffix_stressed_mismatch,F8-Average_suffix_stressed_match,F8-Average_suffix_unstressed_mismatch,F8-Average_suffix_unstressed_match,Fp2-Average_suffix_stressed_mismatch,Fp2-Average_suffix_stressed_match,Fp2-Average_suffix_unstressed_mismatch,Fp2-Average_suffix_unstressed_match,Audio-Average_suffix_stressed_mismatch,Audio-Average_suffix_stressed_match,Audio-Average_suffix_unstressed_mismatch,Audio-Average_suffix_unstressed_match,Fz-Average_suffix_stressed_mismatch,Fz-Average_suffix_stressed_match,Fz-Average_suffix_unstressed_mismatch,Fz-Average_suffix_unstressed_match
stress15,L2,suffix,680_800,-6.556605,-2.885759,-8.482638,3.107391,-1.678913,-1.183258,-3.297441,7.888796,1.712131,4.205279,-2.668158,17.958948,4.950702,5.327302,2.416831,12.819491,1.927939,1.614492,-3.020539,10.786439,-4.12851,-1.05794,-5.609383,4.375902,-1.344734,2.647001,-4.489305,8.582438,1.707962,5.056605,-0.334,7.076792,7.387509,5.943057,6.981593,1.759643,1.698602,3.568792,-1.64856,5.995586,-1.060959,0.182015,-6.553508,5.305392,-0.331779,0.163014,-4.967639,3.428858,2.44366,2.903325,-3.055827,4.486963,2.834453,3.037361,0.534876,3.824039,4.02635,4.302606,2.632059,3.114044,3.458842,2.678916,2.441344,3.150713,2.634546,1.53814,1.648857,0.373858,-0.171491,-1.315106,-1.48548,1.289055,-0.1943,0.039283,0.666482,-1.961403,4.243512,1.805982,13.358754,-6.503681,-1.969171,-2.139907,-0.902782,-2.167981,-3.06232,-0.193465,-8.635223,1.402012,-3.974162,-2.509105,-6.889638,2.690706,-3.32469,-2.073651,-2.074943,-0.514407,-1.956029,-2.141461,-0.079281,-7.467658,2.221945,0.187797,1.369961,-11.059612,-1.406606,-1.672175,-1.93572,-6.25861,-4.194513,-2.886525,-4.061093,1.646629,-3.674856,-2.942141,-2.960236,-1.522666,2.556323,0.686152,-0.672506,-13.172486,-6.639217,-5.422125,-12.17417,-2.176584,592.393433,1005.182678,1456.348511,392.258392,-3.877007,-2.583013,-6.780116,1.581345
stress16,L2,suffix,680_800,-30.637604,-9.291772,-6.082879,16.134308,-12.085223,1.579282,-4.665304,2.001529,-6.988628,0.256276,-4.621638,3.978002,0.845396,1.106768,-0.13143,1.207538,-3.019746,0.724201,-1.001008,2.401747,-2.216997,0.574759,-2.305625,2.048168,0.934382,1.215734,-1.96312,3.178007,2.021559,-1.64928,2.623535,2.258407,14.227899,3.29752,7.907343,0.409573,3.293367,2.722746,1.24222,3.746323,0.851404,2.833542,2.184271,3.239925,2.913268,3.619348,2.969061,6.476502,4.138913,3.517493,2.966509,4.773658,5.774725,2.94184,4.634305,2.529724,7.482417,4.782899,5.230643,5.041481,7.373775,5.373262,4.454722,4.733411,3.829486,5.330577,2.751612,3.192683,1.356089,1.33593,3.747212,4.466932,0.579388,0.773042,2.288379,1.155519,12.219166,0.521167,5.359923,-0.420405,-0.76088,-0.97931,2.217152,3.032649,-0.770424,0.174766,0.827271,4.449859,-0.822657,0.041433,0.793067,1.371939,-0.838911,-0.659829,0.449787,3.213941,1.087703,-0.699013,0.83362,1.38066,3.424002,2.015673,-1.69043,-0.155436,-1.969388,-1.149628,-1.446962,0.935132,-4.785837,-0.67079,-2.546178,-0.129483,-8.83338,-1.251737,-3.440736,0.792792,-2.691899,0.364431,-3.170754,0.99921,-20.819881,-6.580332,-6.543725,11.596208,740.006531,1033.811768,1467.215088,687.201355,-8.815691,-1.272896,-4.422424,0.00361
stress17,L2,suffix,680_800,3.178328,-2.68325,0.574645,-3.265121,0.19177,-3.989689,-1.551439,-1.093542,2.202154,0.276586,0.137982,-0.917541,1.909068,2.837297,2.465941,2.641994,0.317177,-1.129843,-1.418053,-0.114628,-1.257298,-7.183468,-2.426012,-3.182168,1.071353,-6.457467,-0.664871,1.335228,0.903806,1.730195,1.111317,2.033239,0.043373,10.100846,0.975738,5.899797,1.20493,-0.812779,-0.42859,2.721487,2.43354,-7.141473,-2.175304,-1.033248,0.96206,-4.893953,-0.598077,-0.312955,3.061695,-5.553651,1.768894,2.745923,0.988665,1.323022,0.927416,4.061719,3.200757,-2.39197,0.95229,3.541742,3.108896,-2.322131,0.893661,3.632389,2.77457,-1.445989,-0.19145,1.630424,3.744239,-10.677486,2.456283,5.020205,2.5533960000000002,1.369193,0.065149,-0.004978,0.021983,9.106605,1.899709,2.167226,1.303944,-2.035225,1.106606,-0.339221,0.730939,-6.895251,-0.494872,-2.449388,-0.007026,-9.600781,-2.206962,-3.599659,-0.060229,-5.362901,-1.565854,-1.296887,-2.118449,0.113123,0.844295,-1.944339,-3.201172,1.901292,1.974595,-1.005223,-2.332362,-3.733843,0.455676,-2.586468,1.30067,-8.713255,0.086366,-4.223742,-1.123411,-5.388597,-0.257177,-2.484873,-3.567923,-1.001985,-0.017526,-2.605207,3.973991,0.05776,0.296943,-3.183265,642.779968,1106.944824,1384.129272,824.662354,-0.021785,-6.402483,-0.958483,-2.689007
stress18,L2,suffix,680_800,1.034513,1.409464,1.169833,0.343152,2.604553,-1.398916,-0.29704,-1.055086,2.936183,1.954415,1.873941,1.495601,0.779005,1.835284,4.410704,3.050572,3.810869,2.944361,2.532519,2.058494,3.39788,-0.042937,-0.325463,-1.078403,3.613951,2.547854,4.10835,0.373059,3.22075,3.992069,6.396189,4.949543,2.089848,5.863043,12.052125,8.298923,4.763155,5.672575,7.969606,4.309054,2.576498,3.405439,5.562067,1.214451,2.991186,3.898679,5.594501,2.063964,3.893261,6.041755,7.847447,4.578141,4.976324,8.613297,12.550676,10.003985,5.658977,8.158028,9.351563,8.197283,4.486655,5.716469,6.357865,5.220185,2.357617,3.39068,3.76939,3.893083,6.681874,4.188218,1.082147,-1.293897,0.27429,-0.143171,1.158861,0.191237,-4.779464,-1.020703,2.311001,1.553197,2.937035,0.648823,-0.093515,-1.184737,2.667948,2.072859,1.0411300000000001,-1.027199,2.506573,0.590416,2.562262,0.511859,3.846934,2.261392,0.490177,-0.645762,1.530213,-1.751496,-4.086216,-6.09581,-3.078611,3.776206,-1.945122,-2.404425,1.016496,1.036541,-1.068835,-1.751751,2.729092,2.005986,0.33935,-0.670329,2.764238,-0.310246,-2.04635,-1.629041,-2.566368,1.991377,-3.643467,-1.273004,0.768508,0.606937,-2.961084,-3.152265,724.705322,1219.633667,1602.96582,739.467834,0.896538,-1.614114,-4.78771,-3.284041
stress19,L2,suffix,680_800,0.511458,1.458102,0.480775,0.19858,-1.317442,0.352094,-0.763964,0.150372,0.094586,2.231445,1.207115,0.098575,1.800601,0.55512,2.524672,-0.504487,-1.119796,0.250596,1.709852,0.893721,-3.731975,0.080899,0.317955,2.282597,-2.137493,1.425478,1.877661,2.696203,1.982811,0.922806,3.467443,2.203974,1.819321,3.751738,3.574934,2.476601,-0.006393,3.72893,2.958173,6.043301,-3.749111,1.913228,0.497249,4.61651,-2.9028,2.269155,-1.613666,5.810385,-0.933984,4.676957,2.659647,7.542792,1.917944,3.735035,3.100763,7.638608,0.596817,3.119744,2.284536,6.153778,-0.348417,3.417401,2.496903,4.369018,0.574537,2.37091,1.803593,5.226462,-1.823227,1.861733,0.175394,5.569719,0.686554,-0.113247,2.073467,3.163392,4.352612,0.03656,3.223307,-1.452953,-2.153743,-0.58936,0.495722,2.637284,-3.470537,0.526311,-0.333701,4.535089,-3.970598,0.093943,-0.883571,3.561728,-1.841498,-1.710112,-0.789245,2.838074,-0.468126,-2.629261,1.459532,-2.529583,0.853324,-2.682541,1.66569,-6.140309,-0.939802,-2.384455,0.623355,-0.016082,-1.671629,-1.073408,-0.697741,1.863643,-0.040897,-2.058324,1.274524,1.119384,0.738587,-0.68774,2.596885,0.031402,4.843913,1.095674,0.568746,-1.666668,-906.433289,163.565872,786.14563,-335.952026,-2.057308,-1.262765,-2.26608,-0.341213
stress2,L1,suffix,680_800,4.351997,0.691424,0.180301,-2.514252,0.203654,0.09987,-1.703195,-4.162654,0.094985,2.586234,-0.322759,-2.594115,1.114079,0.646512,1.082962,-0.824015,-0.629443,-0.659166,-1.220005,-4.302195,-0.448805,0.207398,-1.166794,-3.419658,-0.096285,-0.158583,-2.777045,-4.516153,0.101163,-1.107991,-0.643805,-2.788141,2.051288,-0.394279,2.552832,7.02281,-0.383039,-1.170531,-0.940436,-3.224537,7.938214,-5.184998,-5.65606,-8.55525,1.064652,-0.041255,0.8004,-0.540725,1.254917,-0.426103,-0.628038,-1.583791,1.410446,0.298783,0.061773,-1.659957,-1.4899,0.937203,2.684421,0.19199,-2.494546,-0.091807,0.912068,-0.830515,-2.367471,-1.07684,0.32145,-0.346593,-0.509096,0.510711,-0.031554,0.533836,-1.079519,-0.738696,1.567569,0.296974,-1.938332,2.697757,1.916421,-0.296101,-0.979479,-1.47822,-0.390458,-1.320699,0.790913,1.349203,0.183377,0.174935,0.440209,1.059885,-0.170855,-1.16938,-0.970545,0.062923,-1.748644,-1.741267,0.352498,-1.79388,-0.231117,-2.834728,1.511346,-0.095649,-1.006437,0.258313,-0.880484,-1.329747,-2.043894,-2.221811,0.745806,0.463381,-1.364777,-1.255315,-0.397543,-1.044347,-0.83839,-1.639104,2.334452,-1.316079,0.275219,-0.056165,5.865002,1.338945,-1.985955,1.293293,2507.970459,1478.602783,1694.843018,1053.421753,-0.037652,-0.767826,-1.489751,-2.242238
stress2,L2,suffix,680_800,-1.7743390000000001,1.923595,-1.242746,-0.439022,0.753108,-0.827052,-5.301238,-5.056718,0.37866,2.740773,1.402708,1.925646,0.159839,5.49411,4.553841,4.368242,-1.764466,-0.448079,-1.086223,-0.715017,2.298818,-3.747849,-4.562317,-3.604403,2.954111,-3.533586,-0.219456,0.758561,-1.633388,1.6498,1.935372,3.628067,2.030751,4.572445,11.038396,7.078013,3.880992,1.067397,1.473326,4.950931,6.778078,-4.099723,-0.072562,-0.648182,5.506847,-1.374701,3.433138,2.602392,7.327672,-1.489442,4.969097,6.147661,3.280217,1.021754,5.71555,4.968562,6.062699,-0.995592,8.898901,4.668447,5.461685,-0.389689,9.392674,3.951607,7.174424,0.212007,8.376721,4.242477,5.533747,-0.371553,2.718991,3.382042,4.709556,1.9382490000000001,5.136889,2.583195,3.094296,0.913936,11.01553,6.039828,2.316639,-0.779227,0.839196,1.918435,2.691811,-1.967538,-0.800594,-1.214055,4.134424,-4.080024,-1.595494,-5.580315,-2.104871,-4.646804,-1.472778,-0.888568,-2.05231,-4.939054,1.481507,0.906122,-2.618712,3.884664,1.213564,0.504944,-4.784017,-7.348757,-1.623538,-1.417479,-1.598389,-2.641364,-5.145772,-4.2199159999999996,-2.940919,-3.553412,-5.913558,-7.423021,-5.493599,-4.840459,-0.571108,-2.167512,-0.622723,2.421647,0.866732,-0.898624,2494.326416,1807.596069,2078.712891,878.919189,-1.708348,-1.828793,-7.35131,-4.372614
stress20,L2,suffix,680_800,-16.522215,-6.871847,-15.493906,3.211194,-9.132393,-3.492307,-9.389393,-1.58704,-8.944098,1.247572,-5.085567,-4.004043,-2.864683,3.326427,0.94615,-4.128515,-9.601835,-0.201486,-4.430258,-2.769701,-4.589678,-3.247401,-7.210238,-2.657715,-4.10533,-0.173588,-2.794704,0.874878,-5.030786,3.333174,0.389038,-2.258556,9.401314,6.457702,15.158956,2.79511,-1.288363,1.6705429999999999,1.940075,2.121718,-2.583957,-0.764937,-2.43623,2.893306,-1.978587,-0.835205,-0.284494,4.940367,-0.005277,0.976256,2.15688,4.320295,2.497081,2.565622,6.615908,3.349231,1.973729,-1.027755,4.700296,3.294023,2.342995,-0.627569,2.928841,4.063532,1.455719,-0.806019,2.990621,4.340585,-0.396169,-0.333033,-0.58455,3.159846,1.259206,-0.093833,3.023811,2.763615,11.188172,4.924008,13.803888,3.416233,0.802777,-0.089999,-1.581464,0.733394,-1.933774,-1.194566,-2.990526,2.113329,-3.104822,-2.440762,-6.045254,0.765006,-0.582692,-2.059154,-4.362385,0.74508,2.737845,1.011821,-0.663324,0.311711,4.862267,2.579472,1.870068,-1.208987,-0.501578,-2.940179,-4.858951,-1.884432,-6.307071,-4.500315,-7.32277,-2.392705,-5.011454,-3.478042,-7.758177,-1.500929,1.718563,-0.889945,-3.968945,0.149565,-11.406445,-5.214389,-12.99328,5.293391,1082.651733,858.146973,1059.604248,703.290222,-6.863161,-3.793904,-9.654283,-2.070448
stress21,L2,suffix,680_800,0.71252,2.592061,-3.007889,-0.737492,-1.794578,2.645897,0.172196,-0.359582,1.069858,2.361299,1.177055,-0.544366,2.009409,1.137584,-0.053975,-2.235264,-3.252645,1.969572,1.786964,-1.921515,-2.667564,3.887019,-0.721157,0.733968,-0.621928,2.416519,0.416687,0.481437,-0.240507,0.57369,0.456683,-1.312003,5.64645,-0.859286,0.473806,-0.15737400000000001,1.764628,2.271882,-0.336972,0.04732,-0.549679,2.299879,-0.687208,3.256157,-0.951303,1.923225,-0.918146,3.947112,2.647712,3.958171,0.068792,4.220384,4.376268,2.416507,0.417809,3.173592,5.996358,4.794047,1.24367,7.210674,4.335682,2.267902,0.615959,6.437693,3.613138,1.437028,-0.468901,5.973495,0.21651,0.868148,-1.473252,3.988373,1.720175,0.539415,-1.215497,2.993342,4.468082,-3.90438,-0.227643,1.440042,-0.515123,-1.141107,-1.676627,1.310867,-1.419107,1.317972,-1.513624,3.132924,-4.514918,3.101779,-0.942676,1.4816,-3.419862,-0.336097,-0.635352,0.890644,-2.216506,-3.869925,-0.089566,-1.059885,-2.596534,-3.339204,0.980532,-1.036224,-6.422085,-3.731004,0.25121,-1.601992,-5.498663,1.574317,-0.189754,0.201467,-5.830783,-0.60189,0.044581,-1.584401,-2.077116,-3.642401,3.250284,-0.655439,-0.35087,-1.691334,-3.111962,-5.083809,985.920776,1284.368286,1569.904541,463.936493,-3.371512,1.587888,-0.082055,-0.427556
stress22,L2,suffix,680_800,2.925613,-5.157016,-4.570981,-0.500803,-1.887042,-1.769599,-5.44901,-0.413815,-0.313334,-2.411388,-1.0885879999999999,-1.036259,0.780318,-2.442778,4.34168,-0.291146,-0.359793,-0.231504,-1.495808,-0.454093,-2.574588,1.416434,-6.824519,0.56525,-0.895308,3.298756,-2.013976,-0.127897,1.267728,-1.383149,0.964526,-0.299264,1.857425,0.833119,11.43543,2.375018,0.00117,0.86259,-0.073655,0.650569,-1.155673,4.772655,-1.033663,2.429893,-0.288245,5.779226,1.041295,4.749689,0.253985,4.146031,-0.059621,4.170448,1.28166,0.323219,-0.398644,2.518286,1.991082,3.542292,1.551507,6.027901,1.78079,3.321179,2.148555,6.380914,2.33594,3.077013,4.000516,7.495328,0.307788,3.443941,0.712331,4.891518,2.73144,1.2970410000000001,4.746965,5.926693,4.113032,0.37604,14.16826,0.563091,-0.383682,1.43925,-0.739926,3.057989,-0.78673,4.327009,-1.268597,3.298226,-2.786352,3.072433,-3.605691,1.725715,-1.016516,2.263787,-4.534958,1.548261,0.487731,-1.035186,1.268777,0.061065,0.314522,-1.631648,4.270102,-1.485418,-2.726824,0.19102,-2.299328,-0.117736,-2.539902,0.711839,-8.220428,1.039839,-2.686224,-0.49845,-6.75948,-0.112451,-2.074274,-0.719842,0.6226,-0.714219,-1.330028,-4.76242,-7.295983,-0.978887,798.683289,1043.582642,1561.004517,702.072998,-1.990152,-0.403053,-8.534566,-0.97937
stress23,L2,suffix,680_800,4.294522,5.535511,-4.506164,3.980756,4.517858,1.524491,-5.361315,-0.060201,7.129387,12.19603,-7.30692,2.731259,4.853802,10.787366,-5.65722,1.736198,5.707458,3.319331,-6.596489,-0.352722,3.640511,-1.773834,-3.718007,-0.249679,3.792008,-0.366864,-3.000251,0.456007,4.217587,7.12321,-4.254864,-1.62202,-7.709191,6.248132,10.654427,-1.335924,8.596514,3.075762,-4.451192,2.216863,1.221996,-0.290009,-2.841819,0.389105,2.738424,-2.605057,-2.590533,4.22994,4.235399,-1.912993,-1.058746,3.68321,10.822302,0.675044,-1.138066,5.161468,6.40871,-2.656105,1.732493,5.522426,6.322205,-2.891278,-1.110437,5.097868,6.888932,-3.499378,-0.457989,5.106995,3.853498,-5.270618,-1.124165,3.927983,5.796793,-2.564222,15.982202,7.010474,3.013498,-0.035995,3.168782,-0.009209,8.014688,-6.067139,-2.276146,2.052976,2.00291,-4.121266,-3.427369,0.916227,-0.206911,-4.643954,-4.274889,0.617797,3.742071,-5.678875,-2.651334,0.302576,-9.566893,-1.282843,-4.84866,-3.615381,1.946319,-4.772725,-9.965492,1.993986,2.812303,-6.438081,-0.500541,0.245801,3.790187,-4.117155,-3.854893,-0.025046,1.044767,-0.704901,-5.276805,0.137194,-2.27983,-10.613687,-5.663835,-0.856414,8.34357,-4.44715,-0.684331,3.113851,1102.869385,958.219727,1541.055054,233.528931,1.565233,-2.070719,-4.607738,0.448375
stress24,L2,suffix,680_800,-0.215178,8.544754,0.112617,1.942063,-1.085892,1.676423,0.919214,-3.338293,1.8801620000000001,6.500514,-0.990079,-0.911431,2.801859,3.499977,3.785771,0.824635,1.394106,2.470446,0.697762,-2.752529,-3.6113,-0.218863,1.280934,-3.517816,0.231978,-1.274628,1.448351,-3.554084,2.764567,2.249913,1.823553,0.740085,12.563958,0.978153,1.255395,7.76192,4.642383,0.283721,0.422075,1.828993,0.957713,-2.129892,0.259961,-2.826874,0.888365,-2.062159,-1.584695,-4.351611,4.832216,-0.24284,0.928239,0.147227,7.938372,1.647695,2.928978,3.780105,4.154202,-1.201728,-1.737072,1.760236,3.38362,-1.285096,-2.774071,-0.688543,2.552792,-0.705156,-2.936832,-1.537187,-0.211341,-2.086891,-2.107581,-3.580331,0.390814,-1.640969,-3.027766,-3.238427,5.33457,-0.911141,-3.472405,-0.128387,-1.926843,-3.04429,-3.088746,-5.601657,-2.265171,-2.177747,-1.740161,-7.238812,-4.174307,-0.828459,0.393752,-6.055597,-3.787665,-1.889545,-0.752965,-6.077582,-5.492331,-4.06101,-4.806964,-5.943422,-3.750479,-2.302736,-2.369338,-4.179407,-4.404689,-1.529332,-2.84216,-4.134908,-5.249505,-1.970236,0.104315,-4.320693,-6.536651,-2.500206,-3.886824,-0.54147,-3.054335,-2.074928,-1.552733,-4.838244,-5.194319,0.96535,-7.076499,-2.02988,863.914307,1382.932983,1550.985229,743.279297,-5.966177,-0.022337,0.739003,-2.544512
stress25,L2,suffix,680_800,-6.819651,-6.633051,-0.659022,-4.288861,-4.239139,-4.742463,1.41583,-3.024919,-2.989692,-0.966572,2.009778,0.381874,0.421838,0.843025,1.476685,2.262286,-3.097766,-2.692025,0.637717,-1.939398,-3.653444,-3.630097,1.393259,-4.087419,-2.013529,-2.09645,1.717251,-2.652356,-0.145495,-0.38982,1.086778,0.863749,8.987146,9.991404,-0.203546,7.585705,2.26908,-0.342202,0.426987,-0.220113,-1.092092,-2.169429,2.178339,-1.172808,-1.248906,-2.217985,1.12196,0.96935,1.874495,-0.494877,1.690582,1.279343,6.045685,2.1608,0.71126,3.523517,1.609714,0.077373,2.467053,2.482484,0.629828,-0.1,1.051395,2.018129,0.127722,1.364821,0.031799,1.983371,-1.756323,-2.001502,0.503305,1.195642,-0.616561,2.362259,-0.832624,3.838894,5.10859,9.729634,-1.126496,7.477512,-2.283937,-0.359895,0.07473,0.460946,-2.450824,-3.226932,0.690992,-2.330824,-3.775697,-1.919783,0.956296,-3.818178,-2.821068,-1.373674,0.215965,-1.67471,-2.330747,0.522,-0.694764,-0.595624,-3.360903,1.224202,-2.019254,-0.037392,-3.84864,-0.893494,-0.507922,-1.41082,-4.763998,-4.353052,2.103389,-4.656445,-5.88278,-4.480249,0.012654,-3.949506,-3.253788,-1.26696,-1.48564,-0.752045,-6.814525,-9.099196,-2.355361,-5.518886,1021.00769,1201.80542,1137.306152,619.954224,-4.698577,-6.573679,0.443347,-5.02107
stress26,L2,suffix,680_800,14.108473,-7.270401,13.771594,-15.300491,1.417702,-2.41405,2.541839,0.103025,-4.747233,-5.444927,-1.196204,5.330824,-7.627135,-3.466982,-4.046165,7.451838,-2.706125,-2.255186,-1.263287,4.935269,3.861208,0.31089,4.542132,1.006653,2.389062,2.413846,5.911319,0.651258,-3.820362,-0.553087,-2.678654,6.440824,-7.05399,0.789083,-5.530065,6.341369,-0.149317,1.811217,0.376748,2.60281,4.550427,3.228564,6.187899,2.572718,5.034362,3.507092,7.518143,1.794849,3.899598,2.690448,3.534769,1.23342,-0.728996,0.945068,-0.581968,2.614671,0.216489,0.494522,0.51439,2.139044,-2.89544,-0.611318,4.858515,1.431036,0.8707,1.013068,1.120029,-0.434716,3.3552399999999998,2.185859,4.504577,1.159906,1.207258,1.506577,1.204914,-0.278591,-4.194002,3.161775,-4.029467,1.769132,3.073217,2.105549,2.357638,-2.578276,7.866293,0.941865,6.183941,-0.306731,4.386172,2.188986,6.517726,0.201926,3.574917,1.442397,5.4293,-1.058562,1.552228,3.980146,2.757025,-3.164709,0.56243,2.224547,1.484643,-9.449289,4.139095,-0.837501,4.581027,-7.2104799999999996,3.961243,0.538701,4.345403,-0.999076,5.736997,-0.016946,4.37289,-6.180157,6.311281,3.043668,4.30267,-16.401257,19.328493,-11.638218,8.831973,-16.296438,918.522949,1272.328247,1607.36731,581.740845,3.74933,-1.316953,3.18651,-2.7035
stress27,L2,suffix,680_800,26.178547,11.680874,-45.998981,11.176732,41.867348,-6.497698,1.984115,14.5104,107.201523,-26.449667,25.349316,30.661173,56.549885,-19.796894,26.324329,13.947816,61.696999,-12.12555,13.039263,13.763475,11.326451,-4.846086,-0.121801,6.738888,18.719967,-9.960797,9.052434,7.010163,36.420586,-11.072638,13.748791,4.00014,10.002971,-8.051009,20.975872,-3.793584,17.808451,-8.153343,9.560998,2.350794,8.987606,-6.065668,6.41451,3.774713,5.143039,-4.76772,4.732881,1.563666,9.437221,-6.398697,7.860506,3.749097,9.553823,-5.974809,7.806551,-0.70755,3.354682,-3.894883,8.105658,0.865924,1.879811,-2.581023,7.592984,1.195434,-0.650563,-1.727391,5.290813,-0.349515,-3.38416,-1.265667,2.426814,-0.975641,-8.441716,0.854412,1.864065,-3.010972,-16.381004,2.610272,12.296478,-9.353987,-13.328661,3.126606,-2.064589,-3.582226,-3.200236,-2.110935,0.347932,-1.972037,0.272236,-4.485388,-1.141183,2.075107,-15.729717,3.795123,-6.315245,-3.024295,-28.987011,10.622559,-6.34967,-8.257109,-53.593552,21.425386,-11.157021,-17.110966,-41.85181,18.657341,-12.121622,-10.973119,-9.112544,1.466864,-7.755975,0.113605,-21.898609,13.03788,-18.958662,-2.30007,-78.201866,38.86039,-28.009182,-20.955593,10.638208,9.481747,-42.376026,10.087434,58.347717,651.789917,1726.055908,694.431335,2.126011,1.813578,-11.090783,4.382525
